model_date,Geo,Geo_Level,Freq,Incidents,Split,yhat,yhat_lower,yhat_upper
2018-06-12,District C,police_district,daily,8,Train,NA,NA,NA
2018-06-13,District C,police_district,daily,7,Train,NA,NA,NA
2018-06-14,District C,police_district,daily,9,Train,NA,NA,NA
2018-06-15,District C,police_district,daily,8,Train,NA,NA,NA
2018-06-16,District C,police_district,daily,11,Train,NA,NA,NA
2018-06-17,District C,police_district,daily,6,Train,NA,NA,NA
2018-06-18,District C,police_district,daily,5,Train,NA,NA,NA
2018-06-19,District C,police_district,daily,6,Train,NA,NA,NA
2018-06-20,District C,police_district,daily,13,Train,NA,NA,NA
2018-06-21,District C,police_district,daily,10,Train,NA,NA,NA
2018-06-22,District C,police_district,daily,5,Train,NA,NA,NA
2018-06-23,District C,police_district,daily,9,Train,NA,NA,NA
2018-06-24,District C,police_district,daily,8,Train,NA,NA,NA
2018-06-25,District C,police_district,daily,9,Train,NA,NA,NA
2018-06-26,District C,police_district,daily,12,Train,NA,NA,NA
2018-06-27,District C,police_district,daily,9,Train,NA,NA,NA
2018-06-28,District C,police_district,daily,7,Train,NA,NA,NA
2018-06-29,District C,police_district,daily,17,Train,NA,NA,NA
2018-06-30,District C,police_district,daily,6,Train,NA,NA,NA
2018-07-01,District C,police_district,daily,9,Train,NA,NA,NA
2018-07-02,District C,police_district,daily,9,Train,NA,NA,NA
2018-07-03,District C,police_district,daily,10,Train,NA,NA,NA
2018-07-04,District C,police_district,daily,9,Train,NA,NA,NA
2018-07-05,District C,police_district,daily,5,Train,NA,NA,NA
2018-07-06,District C,police_district,daily,10,Train,NA,NA,NA
2018-07-07,District C,police_district,daily,8,Train,NA,NA,NA
2018-07-08,District C,police_district,daily,11,Train,NA,NA,NA
2018-07-09,District C,police_district,daily,12,Train,NA,NA,NA
2018-07-10,District C,police_district,daily,12,Train,NA,NA,NA
2018-07-11,District C,police_district,daily,10,Train,NA,NA,NA
2018-07-12,District C,police_district,daily,7,Train,NA,NA,NA
2018-07-13,District C,police_district,daily,9,Train,NA,NA,NA
2018-07-14,District C,police_district,daily,11,Train,NA,NA,NA
2018-07-15,District C,police_district,daily,18,Train,NA,NA,NA
2018-07-16,District C,police_district,daily,15,Train,NA,NA,NA
2018-07-17,District C,police_district,daily,10,Train,NA,NA,NA
2018-07-18,District C,police_district,daily,8,Train,NA,NA,NA
2018-07-19,District C,police_district,daily,7,Train,NA,NA,NA
2018-07-20,District C,police_district,daily,19,Train,NA,NA,NA
2018-07-21,District C,police_district,daily,5,Train,NA,NA,NA
2018-07-22,District C,police_district,daily,10,Train,NA,NA,NA
2018-07-23,District C,police_district,daily,16,Train,NA,NA,NA
2018-07-24,District C,police_district,daily,9,Train,NA,NA,NA
2018-07-25,District C,police_district,daily,11,Train,NA,NA,NA
2018-07-26,District C,police_district,daily,13,Train,NA,NA,NA
2018-07-27,District C,police_district,daily,7,Train,NA,NA,NA
2018-07-28,District C,police_district,daily,11,Train,NA,NA,NA
2018-07-29,District C,police_district,daily,7,Train,NA,NA,NA
2018-07-30,District C,police_district,daily,7,Train,NA,NA,NA
2018-07-31,District C,police_district,daily,6,Train,NA,NA,NA
2018-08-01,District C,police_district,daily,6,Train,NA,NA,NA
2018-08-02,District C,police_district,daily,7,Train,NA,NA,NA
2018-08-03,District C,police_district,daily,13,Train,NA,NA,NA
2018-08-04,District C,police_district,daily,12,Train,NA,NA,NA
2018-08-05,District C,police_district,daily,8,Train,NA,NA,NA
2018-08-06,District C,police_district,daily,10,Train,NA,NA,NA
2018-08-07,District C,police_district,daily,6,Train,NA,NA,NA
2018-08-08,District C,police_district,daily,10,Train,NA,NA,NA
2018-08-09,District C,police_district,daily,10,Train,NA,NA,NA
2018-08-10,District C,police_district,daily,15,Train,NA,NA,NA
2018-08-11,District C,police_district,daily,13,Train,NA,NA,NA
2018-08-12,District C,police_district,daily,9,Train,NA,NA,NA
2018-08-13,District C,police_district,daily,6,Train,NA,NA,NA
2018-08-14,District C,police_district,daily,8,Train,NA,NA,NA
2018-08-15,District C,police_district,daily,7,Train,NA,NA,NA
2018-08-16,District C,police_district,daily,5,Train,NA,NA,NA
2018-08-17,District C,police_district,daily,7,Train,NA,NA,NA
2018-08-18,District C,police_district,daily,9,Train,NA,NA,NA
2018-08-19,District C,police_district,daily,17,Train,NA,NA,NA
2018-08-20,District C,police_district,daily,15,Train,NA,NA,NA
2018-08-21,District C,police_district,daily,10,Train,NA,NA,NA
2018-08-22,District C,police_district,daily,14,Train,NA,NA,NA
2018-08-23,District C,police_district,daily,9,Train,NA,NA,NA
2018-08-24,District C,police_district,daily,5,Train,NA,NA,NA
2018-08-25,District C,police_district,daily,9,Train,NA,NA,NA
2018-08-26,District C,police_district,daily,7,Train,NA,NA,NA
2018-08-27,District C,police_district,daily,19,Train,NA,NA,NA
2018-08-28,District C,police_district,daily,14,Train,NA,NA,NA
2018-08-29,District C,police_district,daily,9,Train,NA,NA,NA
2018-08-30,District C,police_district,daily,14,Train,NA,NA,NA
2018-08-31,District C,police_district,daily,10,Train,NA,NA,NA
2018-09-01,District C,police_district,daily,13,Train,NA,NA,NA
2018-09-02,District C,police_district,daily,9,Train,NA,NA,NA
2018-09-03,District C,police_district,daily,8,Train,NA,NA,NA
2018-09-04,District C,police_district,daily,7,Train,NA,NA,NA
2018-09-05,District C,police_district,daily,3,Train,NA,NA,NA
2018-09-06,District C,police_district,daily,14,Train,NA,NA,NA
2018-09-07,District C,police_district,daily,11,Train,NA,NA,NA
2018-09-08,District C,police_district,daily,12,Train,NA,NA,NA
2018-09-09,District C,police_district,daily,7,Train,NA,NA,NA
2018-09-10,District C,police_district,daily,8,Train,NA,NA,NA
2018-09-11,District C,police_district,daily,2,Train,NA,NA,NA
2018-09-12,District C,police_district,daily,14,Train,NA,NA,NA
2018-09-13,District C,police_district,daily,9,Train,NA,NA,NA
2018-09-14,District C,police_district,daily,5,Train,NA,NA,NA
2018-09-15,District C,police_district,daily,10,Train,NA,NA,NA
2018-09-16,District C,police_district,daily,7,Train,NA,NA,NA
2018-09-17,District C,police_district,daily,16,Train,NA,NA,NA
2018-09-18,District C,police_district,daily,16,Train,NA,NA,NA
2018-09-19,District C,police_district,daily,13,Train,NA,NA,NA
2018-09-20,District C,police_district,daily,4,Train,NA,NA,NA
2018-09-21,District C,police_district,daily,8,Train,NA,NA,NA
2018-09-22,District C,police_district,daily,7,Train,NA,NA,NA
2018-09-23,District C,police_district,daily,9,Train,NA,NA,NA
2018-09-24,District C,police_district,daily,8,Train,NA,NA,NA
2018-09-25,District C,police_district,daily,4,Train,NA,NA,NA
2018-09-26,District C,police_district,daily,6,Train,NA,NA,NA
2018-09-27,District C,police_district,daily,10,Train,NA,NA,NA
2018-09-28,District C,police_district,daily,9,Train,NA,NA,NA
2018-09-29,District C,police_district,daily,11,Train,NA,NA,NA
2018-09-30,District C,police_district,daily,9,Train,NA,NA,NA
2018-10-01,District C,police_district,daily,7,Train,NA,NA,NA
2018-10-02,District C,police_district,daily,6,Train,NA,NA,NA
2018-10-03,District C,police_district,daily,5,Train,NA,NA,NA
2018-10-04,District C,police_district,daily,6,Train,NA,NA,NA
2018-10-05,District C,police_district,daily,9,Train,NA,NA,NA
2018-10-06,District C,police_district,daily,10,Train,NA,NA,NA
2018-10-07,District C,police_district,daily,4,Train,NA,NA,NA
2018-10-08,District C,police_district,daily,9,Train,NA,NA,NA
2018-10-09,District C,police_district,daily,6,Train,NA,NA,NA
2018-10-10,District C,police_district,daily,7,Train,NA,NA,NA
2018-10-11,District C,police_district,daily,10,Train,NA,NA,NA
2018-10-12,District C,police_district,daily,3,Train,NA,NA,NA
2018-10-13,District C,police_district,daily,11,Train,NA,NA,NA
2018-10-14,District C,police_district,daily,9,Train,NA,NA,NA
2018-10-15,District C,police_district,daily,6,Train,NA,NA,NA
2018-10-16,District C,police_district,daily,13,Train,NA,NA,NA
2018-10-17,District C,police_district,daily,9,Train,NA,NA,NA
2018-10-18,District C,police_district,daily,7,Train,NA,NA,NA
2018-10-19,District C,police_district,daily,8,Train,NA,NA,NA
2018-10-20,District C,police_district,daily,9,Train,NA,NA,NA
2018-10-21,District C,police_district,daily,3,Train,NA,NA,NA
2018-10-22,District C,police_district,daily,12,Train,NA,NA,NA
2018-10-23,District C,police_district,daily,7,Train,NA,NA,NA
2018-10-24,District C,police_district,daily,9,Train,NA,NA,NA
2018-10-25,District C,police_district,daily,2,Train,NA,NA,NA
2018-10-26,District C,police_district,daily,3,Train,NA,NA,NA
2018-10-27,District C,police_district,daily,7,Train,NA,NA,NA
2018-10-28,District C,police_district,daily,5,Train,NA,NA,NA
2018-10-29,District C,police_district,daily,9,Train,NA,NA,NA
2018-10-30,District C,police_district,daily,7,Train,NA,NA,NA
2018-10-31,District C,police_district,daily,7,Train,NA,NA,NA
2018-11-01,District C,police_district,daily,7,Train,NA,NA,NA
2018-11-02,District C,police_district,daily,4,Train,NA,NA,NA
2018-11-03,District C,police_district,daily,4,Train,NA,NA,NA
2018-11-04,District C,police_district,daily,5,Train,NA,NA,NA
2018-11-05,District C,police_district,daily,6,Train,NA,NA,NA
2018-11-06,District C,police_district,daily,5,Train,NA,NA,NA
2018-11-07,District C,police_district,daily,8,Train,NA,NA,NA
2018-11-08,District C,police_district,daily,6,Train,NA,NA,NA
2018-11-09,District C,police_district,daily,8,Train,NA,NA,NA
2018-11-10,District C,police_district,daily,3,Train,NA,NA,NA
2018-11-11,District C,police_district,daily,12,Train,NA,NA,NA
2018-11-12,District C,police_district,daily,4,Train,NA,NA,NA
2018-11-13,District C,police_district,daily,7,Train,NA,NA,NA
2018-11-14,District C,police_district,daily,12,Train,NA,NA,NA
2018-11-15,District C,police_district,daily,5,Train,NA,NA,NA
2018-11-16,District C,police_district,daily,5,Train,NA,NA,NA
2018-11-17,District C,police_district,daily,5,Train,NA,NA,NA
2018-11-18,District C,police_district,daily,6,Train,NA,NA,NA
2018-11-19,District C,police_district,daily,8,Train,NA,NA,NA
2018-11-20,District C,police_district,daily,4,Train,NA,NA,NA
2018-11-21,District C,police_district,daily,5,Train,NA,NA,NA
2018-11-22,District C,police_district,daily,10,Train,NA,NA,NA
2018-11-23,District C,police_district,daily,5,Train,NA,NA,NA
2018-11-24,District C,police_district,daily,3,Train,NA,NA,NA
2018-11-25,District C,police_district,daily,9,Train,NA,NA,NA
2018-11-26,District C,police_district,daily,16,Train,NA,NA,NA
2018-11-27,District C,police_district,daily,8,Train,NA,NA,NA
2018-11-28,District C,police_district,daily,5,Train,NA,NA,NA
2018-11-29,District C,police_district,daily,6,Train,NA,NA,NA
2018-11-30,District C,police_district,daily,6,Train,NA,NA,NA
2018-12-01,District C,police_district,daily,7,Train,NA,NA,NA
2018-12-02,District C,police_district,daily,3,Train,NA,NA,NA
2018-12-03,District C,police_district,daily,10,Train,NA,NA,NA
2018-12-04,District C,police_district,daily,4,Train,NA,NA,NA
2018-12-05,District C,police_district,daily,9,Train,NA,NA,NA
2018-12-06,District C,police_district,daily,6,Train,NA,NA,NA
2018-12-07,District C,police_district,daily,8,Train,NA,NA,NA
2018-12-08,District C,police_district,daily,8,Train,NA,NA,NA
2018-12-09,District C,police_district,daily,2,Train,NA,NA,NA
2018-12-10,District C,police_district,daily,9,Train,NA,NA,NA
2018-12-11,District C,police_district,daily,3,Train,NA,NA,NA
2018-12-12,District C,police_district,daily,10,Train,NA,NA,NA
2018-12-13,District C,police_district,daily,8,Train,NA,NA,NA
2018-12-14,District C,police_district,daily,7,Train,NA,NA,NA
2018-12-15,District C,police_district,daily,4,Train,NA,NA,NA
2018-12-16,District C,police_district,daily,6,Train,NA,NA,NA
2018-12-17,District C,police_district,daily,10,Train,NA,NA,NA
2018-12-18,District C,police_district,daily,7,Train,NA,NA,NA
2018-12-19,District C,police_district,daily,7,Train,NA,NA,NA
2018-12-20,District C,police_district,daily,8,Train,NA,NA,NA
2018-12-21,District C,police_district,daily,8,Train,NA,NA,NA
2018-12-22,District C,police_district,daily,11,Train,NA,NA,NA
2018-12-23,District C,police_district,daily,9,Train,NA,NA,NA
2018-12-24,District C,police_district,daily,10,Train,NA,NA,NA
2018-12-25,District C,police_district,daily,6,Train,NA,NA,NA
2018-12-26,District C,police_district,daily,3,Train,NA,NA,NA
2018-12-27,District C,police_district,daily,7,Train,NA,NA,NA
2018-12-28,District C,police_district,daily,11,Train,NA,NA,NA
2018-12-29,District C,police_district,daily,4,Train,NA,NA,NA
2018-12-30,District C,police_district,daily,5,Train,NA,NA,NA
2018-12-31,District C,police_district,daily,5,Train,NA,NA,NA
2019-01-01,District C,police_district,daily,19,Train,NA,NA,NA
2019-01-02,District C,police_district,daily,11,Train,NA,NA,NA
2019-01-03,District C,police_district,daily,9,Train,NA,NA,NA
2019-01-04,District C,police_district,daily,9,Train,NA,NA,NA
2019-01-05,District C,police_district,daily,8,Train,NA,NA,NA
2019-01-06,District C,police_district,daily,5,Train,NA,NA,NA
2019-01-07,District C,police_district,daily,2,Train,NA,NA,NA
2019-01-08,District C,police_district,daily,9,Train,NA,NA,NA
2019-01-09,District C,police_district,daily,12,Train,NA,NA,NA
2019-01-10,District C,police_district,daily,10,Train,NA,NA,NA
2019-01-11,District C,police_district,daily,8,Train,NA,NA,NA
2019-01-12,District C,police_district,daily,5,Train,NA,NA,NA
2019-01-13,District C,police_district,daily,8,Train,NA,NA,NA
2019-01-14,District C,police_district,daily,4,Train,NA,NA,NA
2019-01-15,District C,police_district,daily,5,Train,NA,NA,NA
2019-01-16,District C,police_district,daily,7,Train,NA,NA,NA
2019-01-17,District C,police_district,daily,5,Train,NA,NA,NA
2019-01-18,District C,police_district,daily,6,Train,NA,NA,NA
2019-01-19,District C,police_district,daily,5,Train,NA,NA,NA
2019-01-20,District C,police_district,daily,7,Train,NA,NA,NA
2019-01-21,District C,police_district,daily,5,Train,NA,NA,NA
2019-01-22,District C,police_district,daily,5,Train,NA,NA,NA
2019-01-23,District C,police_district,daily,8,Train,NA,NA,NA
2019-01-24,District C,police_district,daily,3,Train,NA,NA,NA
2019-01-25,District C,police_district,daily,9,Train,NA,NA,NA
2019-01-26,District C,police_district,daily,5,Train,NA,NA,NA
2019-01-27,District C,police_district,daily,5,Train,NA,NA,NA
2019-01-28,District C,police_district,daily,9,Train,NA,NA,NA
2019-01-29,District C,police_district,daily,4,Train,NA,NA,NA
2019-01-30,District C,police_district,daily,5,Train,NA,NA,NA
2019-01-31,District C,police_district,daily,2,Train,NA,NA,NA
2019-02-01,District C,police_district,daily,10,Train,NA,NA,NA
2019-02-02,District C,police_district,daily,5,Train,NA,NA,NA
2019-02-03,District C,police_district,daily,4,Train,NA,NA,NA
2019-02-04,District C,police_district,daily,4,Train,NA,NA,NA
2019-02-05,District C,police_district,daily,3,Train,NA,NA,NA
2019-02-06,District C,police_district,daily,7,Train,NA,NA,NA
2019-02-07,District C,police_district,daily,9,Train,NA,NA,NA
2019-02-08,District C,police_district,daily,5,Train,NA,NA,NA
2019-02-09,District C,police_district,daily,3,Train,NA,NA,NA
2019-02-10,District C,police_district,daily,6,Train,NA,NA,NA
2019-02-11,District C,police_district,daily,4,Train,NA,NA,NA
2019-02-12,District C,police_district,daily,4,Train,NA,NA,NA
2019-02-13,District C,police_district,daily,5,Train,NA,NA,NA
2019-02-14,District C,police_district,daily,7,Train,NA,NA,NA
2019-02-15,District C,police_district,daily,7,Train,NA,NA,NA
2019-02-16,District C,police_district,daily,5,Train,NA,NA,NA
2019-02-17,District C,police_district,daily,10,Train,NA,NA,NA
2019-02-18,District C,police_district,daily,4,Train,NA,NA,NA
2019-02-19,District C,police_district,daily,1,Train,NA,NA,NA
2019-02-20,District C,police_district,daily,9,Train,NA,NA,NA
2019-02-21,District C,police_district,daily,7,Train,NA,NA,NA
2019-02-22,District C,police_district,daily,5,Train,NA,NA,NA
2019-02-23,District C,police_district,daily,8,Train,NA,NA,NA
2019-02-24,District C,police_district,daily,5,Train,NA,NA,NA
2019-02-25,District C,police_district,daily,3,Train,NA,NA,NA
2019-02-26,District C,police_district,daily,4,Train,NA,NA,NA
2019-02-27,District C,police_district,daily,5,Train,NA,NA,NA
2019-02-28,District C,police_district,daily,4,Train,NA,NA,NA
2019-03-01,District C,police_district,daily,11,Train,NA,NA,NA
2019-03-02,District C,police_district,daily,5,Train,NA,NA,NA
2019-03-03,District C,police_district,daily,3,Train,NA,NA,NA
2019-03-04,District C,police_district,daily,1,Train,NA,NA,NA
2019-03-05,District C,police_district,daily,5,Train,NA,NA,NA
2019-03-06,District C,police_district,daily,3,Train,NA,NA,NA
2019-03-07,District C,police_district,daily,6,Train,NA,NA,NA
2019-03-08,District C,police_district,daily,5,Train,NA,NA,NA
2019-03-09,District C,police_district,daily,4,Train,NA,NA,NA
2019-03-10,District C,police_district,daily,11,Train,NA,NA,NA
2019-03-11,District C,police_district,daily,6,Train,NA,NA,NA
2019-03-12,District C,police_district,daily,3,Train,NA,NA,NA
2019-03-13,District C,police_district,daily,7,Train,NA,NA,NA
2019-03-14,District C,police_district,daily,5,Train,NA,NA,NA
2019-03-15,District C,police_district,daily,12,Train,NA,NA,NA
2019-03-16,District C,police_district,daily,2,Train,NA,NA,NA
2019-03-17,District C,police_district,daily,6,Train,NA,NA,NA
2019-03-18,District C,police_district,daily,7,Train,NA,NA,NA
2019-03-19,District C,police_district,daily,3,Train,NA,NA,NA
2019-03-20,District C,police_district,daily,5,Train,NA,NA,NA
2019-03-21,District C,police_district,daily,3,Train,NA,NA,NA
2019-03-22,District C,police_district,daily,6,Train,NA,NA,NA
2019-03-23,District C,police_district,daily,8,Train,NA,NA,NA
2019-03-24,District C,police_district,daily,7,Train,NA,NA,NA
2019-03-25,District C,police_district,daily,9,Train,NA,NA,NA
2019-03-26,District C,police_district,daily,6,Train,NA,NA,NA
2019-03-27,District C,police_district,daily,6,Train,NA,NA,NA
2019-03-28,District C,police_district,daily,2,Train,NA,NA,NA
2019-03-29,District C,police_district,daily,3,Train,NA,NA,NA
2019-03-30,District C,police_district,daily,5,Train,NA,NA,NA
2019-03-31,District C,police_district,daily,7,Train,NA,NA,NA
2019-04-01,District C,police_district,daily,8,Train,NA,NA,NA
2019-04-02,District C,police_district,daily,4,Train,NA,NA,NA
2019-04-03,District C,police_district,daily,4,Train,NA,NA,NA
2019-04-04,District C,police_district,daily,4,Train,NA,NA,NA
2019-04-05,District C,police_district,daily,8,Train,NA,NA,NA
2019-04-06,District C,police_district,daily,7,Train,NA,NA,NA
2019-04-07,District C,police_district,daily,9,Train,NA,NA,NA
2019-04-08,District C,police_district,daily,8,Train,NA,NA,NA
2019-04-09,District C,police_district,daily,3,Train,NA,NA,NA
2019-04-10,District C,police_district,daily,7,Train,NA,NA,NA
2019-04-11,District C,police_district,daily,10,Train,NA,NA,NA
2019-04-12,District C,police_district,daily,7,Train,NA,NA,NA
2019-04-13,District C,police_district,daily,9,Train,NA,NA,NA
2019-04-14,District C,police_district,daily,2,Train,NA,NA,NA
2019-04-15,District C,police_district,daily,7,Train,NA,NA,NA
2019-04-16,District C,police_district,daily,8,Train,NA,NA,NA
2019-04-17,District C,police_district,daily,7,Train,NA,NA,NA
2019-04-18,District C,police_district,daily,10,Train,NA,NA,NA
2019-04-19,District C,police_district,daily,9,Train,NA,NA,NA
2019-04-20,District C,police_district,daily,7,Train,NA,NA,NA
2019-04-21,District C,police_district,daily,2,Train,NA,NA,NA
2019-04-22,District C,police_district,daily,6,Train,NA,NA,NA
2019-04-23,District C,police_district,daily,10,Train,NA,NA,NA
2019-04-24,District C,police_district,daily,4,Train,NA,NA,NA
2019-04-26,District C,police_district,daily,9,Train,NA,NA,NA
2019-04-27,District C,police_district,daily,3,Train,NA,NA,NA
2019-04-28,District C,police_district,daily,9,Train,NA,NA,NA
2019-04-29,District C,police_district,daily,3,Train,NA,NA,NA
2019-04-30,District C,police_district,daily,7,Train,NA,NA,NA
2019-05-01,District C,police_district,daily,9,Train,NA,NA,NA
2019-05-02,District C,police_district,daily,7,Train,NA,NA,NA
2019-05-03,District C,police_district,daily,9,Train,NA,NA,NA
2019-05-04,District C,police_district,daily,11,Train,NA,NA,NA
2019-05-05,District C,police_district,daily,5,Train,NA,NA,NA
2019-05-06,District C,police_district,daily,8,Train,NA,NA,NA
2019-05-07,District C,police_district,daily,7,Train,NA,NA,NA
2019-05-08,District C,police_district,daily,6,Train,NA,NA,NA
2019-05-09,District C,police_district,daily,8,Train,NA,NA,NA
2019-05-10,District C,police_district,daily,6,Train,NA,NA,NA
2019-05-11,District C,police_district,daily,6,Train,NA,NA,NA
2019-05-12,District C,police_district,daily,2,Train,NA,NA,NA
2019-05-13,District C,police_district,daily,5,Train,NA,NA,NA
2019-05-14,District C,police_district,daily,4,Train,NA,NA,NA
2019-05-15,District C,police_district,daily,5,Train,NA,NA,NA
2019-05-16,District C,police_district,daily,5,Train,NA,NA,NA
2019-05-17,District C,police_district,daily,13,Train,NA,NA,NA
2019-05-18,District C,police_district,daily,8,Train,NA,NA,NA
2019-05-19,District C,police_district,daily,8,Train,NA,NA,NA
2019-05-20,District C,police_district,daily,7,Train,NA,NA,NA
2019-05-21,District C,police_district,daily,4,Train,NA,NA,NA
2019-05-22,District C,police_district,daily,5,Train,NA,NA,NA
2019-05-23,District C,police_district,daily,8,Train,NA,NA,NA
2019-05-24,District C,police_district,daily,8,Train,NA,NA,NA
2019-05-25,District C,police_district,daily,6,Train,NA,NA,NA
2019-05-26,District C,police_district,daily,5,Train,NA,NA,NA
2019-05-27,District C,police_district,daily,12,Train,NA,NA,NA
2019-05-28,District C,police_district,daily,1,Train,NA,NA,NA
2019-05-29,District C,police_district,daily,5,Train,NA,NA,NA
2019-05-30,District C,police_district,daily,11,Train,NA,NA,NA
2019-05-31,District C,police_district,daily,7,Train,NA,NA,NA
2019-06-01,District C,police_district,daily,8,Train,NA,NA,NA
2019-06-02,District C,police_district,daily,10,Train,NA,NA,NA
2019-06-03,District C,police_district,daily,11,Train,NA,NA,NA
2019-06-04,District C,police_district,daily,11,Train,NA,NA,NA
2019-06-05,District C,police_district,daily,6,Train,NA,NA,NA
2019-06-06,District C,police_district,daily,8,Train,NA,NA,NA
2019-06-07,District C,police_district,daily,5,Train,NA,NA,NA
2019-06-08,District C,police_district,daily,3,Train,NA,NA,NA
2019-06-09,District C,police_district,daily,6,Train,NA,NA,NA
2019-06-10,District C,police_district,daily,8,Train,NA,NA,NA
2019-06-11,District C,police_district,daily,7,Train,NA,NA,NA
2019-06-12,District C,police_district,daily,10,Train,NA,NA,NA
2019-06-13,District C,police_district,daily,5,Train,NA,NA,NA
2019-06-14,District C,police_district,daily,8,Train,NA,NA,NA
2019-06-15,District C,police_district,daily,11,Train,NA,NA,NA
2019-06-16,District C,police_district,daily,7,Train,NA,NA,NA
2019-06-17,District C,police_district,daily,8,Train,NA,NA,NA
2019-06-18,District C,police_district,daily,9,Train,NA,NA,NA
2019-06-19,District C,police_district,daily,7,Train,NA,NA,NA
2019-06-20,District C,police_district,daily,9,Train,NA,NA,NA
2019-06-21,District C,police_district,daily,10,Train,NA,NA,NA
2019-06-22,District C,police_district,daily,10,Train,NA,NA,NA
2019-06-23,District C,police_district,daily,9,Train,NA,NA,NA
2019-06-24,District C,police_district,daily,8,Train,NA,NA,NA
2019-06-25,District C,police_district,daily,8,Train,NA,NA,NA
2019-06-26,District C,police_district,daily,11,Train,NA,NA,NA
2019-06-27,District C,police_district,daily,11,Train,NA,NA,NA
2019-06-28,District C,police_district,daily,3,Train,NA,NA,NA
2019-06-29,District C,police_district,daily,6,Train,NA,NA,NA
2019-06-30,District C,police_district,daily,6,Train,NA,NA,NA
2019-07-01,District C,police_district,daily,8,Train,NA,NA,NA
2019-07-02,District C,police_district,daily,6,Train,NA,NA,NA
2019-07-03,District C,police_district,daily,7,Train,NA,NA,NA
2019-07-04,District C,police_district,daily,8,Train,NA,NA,NA
2019-07-05,District C,police_district,daily,10,Train,NA,NA,NA
2019-07-06,District C,police_district,daily,8,Train,NA,NA,NA
2019-07-07,District C,police_district,daily,8,Train,NA,NA,NA
2019-07-08,District C,police_district,daily,8,Train,NA,NA,NA
2019-07-09,District C,police_district,daily,6,Train,NA,NA,NA
2019-07-10,District C,police_district,daily,10,Train,NA,NA,NA
2019-07-11,District C,police_district,daily,13,Train,NA,NA,NA
2019-07-12,District C,police_district,daily,8,Train,NA,NA,NA
2019-07-13,District C,police_district,daily,10,Train,NA,NA,NA
2019-07-14,District C,police_district,daily,7,Train,NA,NA,NA
2019-07-15,District C,police_district,daily,6,Train,NA,NA,NA
2019-07-16,District C,police_district,daily,9,Train,NA,NA,NA
2019-07-17,District C,police_district,daily,15,Train,NA,NA,NA
2019-07-18,District C,police_district,daily,7,Train,NA,NA,NA
2019-07-19,District C,police_district,daily,15,Train,NA,NA,NA
2019-07-20,District C,police_district,daily,11,Train,NA,NA,NA
2019-07-21,District C,police_district,daily,10,Train,NA,NA,NA
2019-07-22,District C,police_district,daily,6,Train,NA,NA,NA
2019-07-23,District C,police_district,daily,13,Train,NA,NA,NA
2019-07-24,District C,police_district,daily,6,Train,NA,NA,NA
2019-07-25,District C,police_district,daily,4,Train,NA,NA,NA
2019-07-26,District C,police_district,daily,9,Train,NA,NA,NA
2019-07-27,District C,police_district,daily,7,Train,NA,NA,NA
2019-07-28,District C,police_district,daily,7,Train,NA,NA,NA
2019-07-29,District C,police_district,daily,12,Train,NA,NA,NA
2019-07-30,District C,police_district,daily,7,Train,NA,NA,NA
2019-07-31,District C,police_district,daily,8,Train,NA,NA,NA
2019-08-01,District C,police_district,daily,9,Train,NA,NA,NA
2019-08-02,District C,police_district,daily,4,Train,NA,NA,NA
2019-08-03,District C,police_district,daily,9,Train,NA,NA,NA
2019-08-04,District C,police_district,daily,6,Train,NA,NA,NA
2019-08-05,District C,police_district,daily,8,Train,NA,NA,NA
2019-08-06,District C,police_district,daily,9,Train,NA,NA,NA
2019-08-07,District C,police_district,daily,4,Train,NA,NA,NA
2019-08-08,District C,police_district,daily,5,Train,NA,NA,NA
2019-08-09,District C,police_district,daily,10,Train,NA,NA,NA
2019-08-10,District C,police_district,daily,6,Train,NA,NA,NA
2019-08-11,District C,police_district,daily,7,Train,NA,NA,NA
2019-08-12,District C,police_district,daily,4,Train,NA,NA,NA
2019-08-13,District C,police_district,daily,6,Train,NA,NA,NA
2019-08-14,District C,police_district,daily,13,Train,NA,NA,NA
2019-08-15,District C,police_district,daily,11,Train,NA,NA,NA
2019-08-16,District C,police_district,daily,14,Train,NA,NA,NA
2019-08-17,District C,police_district,daily,5,Train,NA,NA,NA
2019-08-18,District C,police_district,daily,11,Train,NA,NA,NA
2019-08-19,District C,police_district,daily,7,Train,NA,NA,NA
2019-08-20,District C,police_district,daily,8,Train,NA,NA,NA
2019-08-21,District C,police_district,daily,8,Train,NA,NA,NA
2019-08-22,District C,police_district,daily,8,Train,NA,NA,NA
2019-08-23,District C,police_district,daily,17,Train,NA,NA,NA
2019-08-24,District C,police_district,daily,8,Train,NA,NA,NA
2019-08-25,District C,police_district,daily,6,Train,NA,NA,NA
2019-08-26,District C,police_district,daily,12,Train,NA,NA,NA
2019-08-27,District C,police_district,daily,3,Train,NA,NA,NA
2019-08-28,District C,police_district,daily,7,Train,NA,NA,NA
2019-08-29,District C,police_district,daily,9,Train,NA,NA,NA
2019-08-30,District C,police_district,daily,8,Train,NA,NA,NA
2019-08-31,District C,police_district,daily,6,Train,NA,NA,NA
2019-09-01,District C,police_district,daily,6,Train,NA,NA,NA
2019-09-02,District C,police_district,daily,2,Train,NA,NA,NA
2019-09-03,District C,police_district,daily,11,Train,NA,NA,NA
2019-09-04,District C,police_district,daily,7,Train,NA,NA,NA
2019-09-05,District C,police_district,daily,9,Train,NA,NA,NA
